Store ID;lat;long
1153;51.549807;39.234465
1154;51.646029;39.198404
1155;51.688118;39.255529
1156;51.674997;39.192734
1157;51.678409;39.205177
1158;51.717135;39.184635
1159;51.671584;39.202201
1160;51.668075;39.186663
1161;51.657933;39.184267
1162;51.671142;39.191876
1163;51.74253;39.36941
1164;51.650173;39.175709
1165;51.560559;39.111129
1166;51.689253;39.281133
1167;51.70967;39.187169
1168;51.671323;39.198405
1169;51.663885;39.197652
1170;51.667211;39.189426
1171;51.687216;39.285987
1172;51.668506;39.206897
1173;51.652187;39.171313
1174;51.669301;39.190932
1175;51.746685;39.33901
1176;51.659231;39.199089
1177;55.174204;61.294811
1178;57.584956;39.911531
1179;57.628008;39.860371
1180;57.571157;39.861518
1181;57.578451;39.848318
1182;57.63809;39.883656
1183;57.574072;39.868932
1184;57.63762;39.838772
1185;55.183518;61.331861
1186;55.178931;61.456528
1187;55.166161;61.414061
1188;55.169404;61.473691
1189;55.160469;61.400848
1190;55.119254;61.423933
1191;55.133075;61.432399
1192;55.187324;61.485554
1193;55.14734;61.391872
1194;55.16166;61.441051
1195;55.166732;61.457241
1196;55.165622;61.435281
1197;55.140057;61.413658
1198;55.175964;61.294371
1199;55.135448;61.375593
1200;55.191066;61.361736
1201;55.195104;61.343326
1202;55.177806;61.432597
1203;55.196027;61.303904
1204;55.262385;61.403535
1205;55.234987;61.386118
1206;55.161477;61.448372
1207;55.121789;61.515378
1208;55.172473;61.398985
1209;57.693164;39.763704
1210;57.607406;39.82258
1211;57.702356;39.764986
1212;55.103122;61.489774
1213;45.013735;41.917867
1214;55.230815;61.367692
1215;51.665401;39.248045
1216;45.050415;41.983343
1217;56.768679;60.611373
1218;51.712505;39.168021
1219;56.839586;60.643279
1220;51.634706;39.188594
1221;51.625085;39.260082
1222;56.857352;60.630444
1223;56.830106;60.545065
1224;51.655206;39.185952
1225;56.826221;60.636813
1226;56.904034;60.614502
1227;51.717877;39.174539
1228;45.040851;41.954261
1229;51.681316;39.255523
1230;55.136038;61.37512
1231;56.810687;60.622058
1232;51.641791;39.266311
1233;57.63786;39.823951
1234;45.035285;41.92952
1235;45.037908;41.971396
1236;51.662929;39.206447
1237;45.035182;42.027727
1238;45.061448;41.923102
1239;51.708752;39.147075
1240;51.700143;39.182633
1241;56.902116;60.622829
1242;51.657996;39.103789
1243;56.899637;60.610819
1244;45.018329;41.926108
1245;55.110587;61.387429
1246;51.64427;39.145706
1247;51.684954;39.187971
1248;51.66439;39.187523
1249;56.810465;60.621929
1250;51.642991;39.237767
1251;56.857865;60.604963
1252;51.669392;39.190058
1253;51.680183;39.185249
1254;56.900932;60.593391
1255;51.635768;39.173137
1256;51.638332;39.234558
1257;45.035369;41.945986
1258;56.830272;60.693319
1259;45.004939;41.922277
1260;51.652169;39.171014
1261;55.194971;61.332059
1262;55.150356;61.410944
1263;55.15947;61.38039
1264;55.103336;61.382924
1265;55.150423;61.390133
1266;55.230815;61.367692
1267;55.258204;61.385801
1268;55.16108;61.419007
1269;55.114059;61.348034
1270;55.185122;61.29956
1271;55.189623;61.318466
1272;55.249724;61.393059
1273;55.14255;61.37641
1274;55.148067;61.379444
1275;55.18863;61.284917
1276;51.700115;39.149496
1277;56.844334;60.62618
1278;56.820324;60.543621
1279;56.782972;60.537745
1280;56.799277;60.58991
1281;56.761618;60.815196
1282;56.874385;60.553223
1283;56.803224;60.631583
1284;56.82636;60.588096
1285;56.834712;60.628583
1286;56.75551;60.625949
1287;56.744555;60.69428
1288;56.888741;60.612565
1289;56.783253;60.652516
1290;45.021676;39.016587
1291;55.138786;61.440139
1292;45.027457;38.974994
1293;56.834795;60.662341
1294;55.14784;61.37727
1295;45.013691;39.062784
1296;45.059673;38.945801
1297;55.263684;61.402529
1298;55.167572;61.521458
1299;55.194173;61.30975
1300;55.183886;61.398198
1301;45.034066;38.92023
1302;55.141135;61.375908
1303;45.036903;38.918809
1304;45.061664;41.922805
1305;45.042438;39.108651
1306;55.184234;61.38739
1307;45.017706;39.035105
1308;45.038024;39.096905
1309;55.139378;61.413296
1310;55.144096;61.443356
1311;45.01958;39.042369
1312;45.054286;38.95123
1313;55.125398;61.433793
1314;45.036639;38.970136
1315;55.124552;61.36525
1316;55.17915;61.45612
1317;55.192867;61.361468
1318;45.067653;39.034032
1319;55.178128;61.436696
1320;55.120742;61.470681
1321;45.029133;38.907954
1322;45.026825;39.106039
1323;55.107444;61.480061
1324;55.178533;61.448948
1325;55.194645;61.346998
1326;55.24209;61.378656
1327;55.188259;61.333354
1328;45.065082;39.008299
1329;57.623223;39.858361
1330;45.015475;41.924996
1331;55.18528;61.299374
1332;55.121794;61.512161
1333;55.179151;61.332996
1334;45.064867;39.00754
1335;45.012634;39.0369
1336;45.033415;42.018272
1337;51.654021;39.190024
1338;45.026725;38.974058
1339;55.166815;61.286405
1340;45.062696;39.001544
1341;55.140641;61.423332
1342;55.111924;61.467905
1343;45.039276;38.980046
1344;45.016657;39.042418
1345;55.176379;61.45776
1346;56.78109;60.632177
1347;45.055924;39.020432
1348;55.185616;61.433694
1349;56.812814;60.559387
1350;55.172083;61.45148
1351;55.150625;61.415883
1352;55.194675;61.332223
1353;57.680425;39.795415
1354;56.890192;60.623589
1355;51.741649;39.170251
1356;55.194793;61.342269
1357;45.064086;39.007705
1358;56.76261;60.604897
1359;55.161453;61.440816
1360;55.19115;61.279343
1361;55.130707;61.439549
1362;55.187756;61.386151
1363;55.177686;61.349052
1364;55.037471;61.370005
1365;55.169207;61.421298
1366;45.005972;39.070426
1367;56.842107;60.616566
1368;55.130702;61.43939
1369;45.019501;38.999645
1370;55.180123;61.399652
1371;55.1937;61.480887
1372;45.014161;41.918355
1373;55.239955;61.309028
1374;45.08767;39.007434
1375;55.25168;61.402993
1376;55.18216;61.292314
1377;55.231076;61.368732
1378;55.258718;61.391256
1379;45.032938;39.094294
1380;45.024252;39.064664
1381;55.103756;61.381319
1382;55.166603;61.457443
1383;55.103964;61.489332
1384;45.05058;41.982584
1385;55.178274;61.299384
1386;45.006741;41.915333
1387;55.237259;61.379773
1388;45.040901;38.990318
1389;45.04346;39.003117
1390;45.01691;38.979707
1391;44.984565;41.955259
1392;45.036163;41.963541
1393;45.005049;41.913446
1394;45.015126;41.931856
1395;45.074597;42.001397
1396;45.041644;42.007577
1397;45.047368;41.979372
1398;45.066912;41.947301
1399;45.025834;41.938655
1400;45.078626;42.015022
1401;45.037378;41.916143
1402;45.006551;41.91394
1403;45.052915;41.981138
1404;45.003287;41.919209
1405;51.702922;39.176837
1406;51.72491;39.162036
1407;51.672073;39.251705
1408;51.651538;39.12004
1409;51.699199;39.195434
1410;51.734001;39.178539
1411;51.706752;39.190559
1412;51.681098;39.125232
1413;51.717384;39.170753
1414;51.728603;39.204765
1415;51.710937;39.181762
1416;56.790494;60.517995
1417;55.128128;61.433567
1418;45.086495;39.004864
1419;45.035122;38.970491
1420;45.057865;38.988841
1421;45.125021;38.970087
1422;45.017864;39.032429
1423;45.055157;38.960866
1424;45.005305;39.071157
1425;45.059352;38.982063
1426;45.059867;38.945799
1427;45.036656;39.022709
1428;45.011795;39.037453
1429;45.050959;39.003154
1430;45.021685;39.01662
1431;45.062814;39.010885
1432;45.021755;39.04254
1433;45.026029;38.976485
1434;45.021221;39.023646
1435;45.039484;38.941802
1436;45.057092;39.017301
1437;45.034635;38.962584
1438;56.819513;60.619021
1439;56.809854;60.71131
1440;56.819471;60.588697
1441;56.769009;60.611255
1442;56.851674;60.656273
1443;56.828266;60.624549
1444;56.858531;60.63172
1445;56.773997;60.818838
1446;56.800489;60.613359
1447;51.696014;39.183136
1448;45.049755;39.029725
1449;45.045798;38.980855
1450;45.068662;38.97971
1451;45.020767;38.968706
1452;45.114651;38.927811
1453;45.01388;39.113619
1454;55.241261;61.303712
1455;51.715538;39.186979
1456;56.886676;60.585311
1457;56.781321;60.551
1458;56.871202;60.58532
1459;51.661535;39.200287
1460;55.184546;61.301817
1461;55.140176;61.424094
1462;55.237047;61.293694
1463;56.785304;60.517453
1464;45.001178;41.919687
1465;56.755336;60.817674
1466;56.818198;60.541075
1467;56.744634;60.614233
1468;56.841384;60.64551
1469;56.83582;60.633493
1470;56.829571;60.635819
1471;56.747787;60.60634
1472;45.012876;41.917931
1473;45.01683;41.919011
1474;45.000855;39.078107
1475;45.062655;39.001517
1476;56.851967;60.653683
1477;56.895868;60.605233
1478;56.801257;60.631062
1479;56.855899;60.637899
1480;56.885077;60.569656
1481;56.768673;60.611794
1482;56.883688;60.501866
1483;56.84588;60.617731
1484;56.774267;60.592151
1485;56.850167;60.626431
1486;56.909434;60.592167
1487;56.779639;60.67595
1488;56.785569;60.522737
1489;56.87862;60.513469
1490;56.79352;60.621953
1491;56.907321;60.612821
1492;56.789176;60.774853
1493;56.850357;60.606264
1494;56.902386;60.603643
1495;56.80448;60.556152
1496;56.838342;60.678482
1497;56.864231;60.648185
1498;56.835796;60.620813
1499;56.827138;60.613177
1500;56.904041;60.630004
1501;56.848049;60.625907
1502;56.833348;60.633865
1503;56.849649;60.596118
1504;56.834701;60.614509
1505;56.815383;60.621475
1506;56.772167;60.585453
1507;56.816316;60.583003
1508;56.826;60.6427
1509;45.024065;38.958442
1510;56.895811;60.639047
1511;56.864197;60.634078
1512;56.792044;60.511788
1513;56.907539;60.622237
1514;56.798651;60.572546
1515;56.843463;60.576917
1516;56.883766;60.571427
1517;56.84619;60.618512
1518;56.83964;60.62016
1519;56.796309;60.515085
1520;56.857046;60.566177
1521;56.807648;60.60418
1522;56.790809;60.524857
1523;56.762095;60.611979
1524;56.841931;60.683599
1525;56.861077;60.645553
1526;56.778544;60.69914
1527;56.793561;60.57635
1528;56.898296;60.601978
1529;56.810662;60.514292
1530;56.792208;60.628047
1531;56.866664;60.530374
1532;56.849922;60.564947
1533;45.058132;41.972251
1534;45.007763;41.913754
1535;44.999881;41.915755
1536;51.697576;39.14308
1537;55.164618;61.433656
1538;55.164036;61.296886
1539;55.188852;61.368688
1540;55.153179;61.392119
1541;55.185468;61.429723
1542;55.16313;61.388105
1543;55.194455;61.280634
1544;55.189554;61.347093
1545;55.178204;61.336289
1546;55.132076;61.432027
1547;55.15763;61.375282
1548;55.147297;61.411938
1549;55.189232;61.290149
1550;55.168977;61.37812
1551;55.164419;61.3814
1552;55.175644;61.302525
1553;55.163027;61.415475
1554;55.178962;61.387982
1555;55.264615;61.397741
1556;55.143747;61.448015
1557;55.209055;61.30302
1558;55.142264;61.392679
1559;55.150411;61.380958
1560;55.179388;61.348289
1561;55.158241;61.396282
1562;56.84069;60.621169
1563;56.830428;60.635208
1564;56.839024;60.621309
1565;56.836628;60.583407
1566;56.830786;60.590812
1567;55.197509;61.32246
1568;55.190157;61.348708
1569;55.249222;61.397728
1570;55.179934;61.393919
1571;55.194029;61.281186
1572;55.123915;61.471295
1573;55.189958;61.375964
1574;56.812492;60.595335
1575;56.818515;60.616842
1576;56.838238;60.589812
1577;56.824367;60.568286
1578;56.840783;60.612459
1579;56.83065;60.60899
1580;56.853538;60.616132
1581;56.821976;60.621243
1582;56.826163;60.61262
1583;56.75558;60.763293
1584;56.837145;60.615009
1585;56.827114;60.600035
1586;56.832496;60.590126
1587;56.830915;60.599783
1588;56.756353;60.756693
1589;51.664248;39.203026
1590;51.726631;39.209571
1591;51.655208;39.179826
1592;56.822282;60.629178
1593;45.066667;41.939484
1594;45.041013;41.983138
1595;45.013185;41.925193
1596;45.010928;41.903626
1597;45.03923;41.906289
1598;45.043568;41.973381
1599;45.010903;41.916391
1600;45.005725;41.915702
1601;45.063617;41.932579
1602;45.036025;41.928646
1603;45.074158;41.939925
1604;45.01691;41.91899
1605;45.045929;42.010025
1606;45.02157;41.925423
1607;44.984813;41.922254
1608;45.041032;41.960646
1609;44.996432;41.916623
1610;45.031018;41.951683
1611;45.037563;41.971613
1612;44.985934;41.952787
1613;45.00501;41.921343
1614;45.033883;41.964392
1615;45.035226;41.92197
1616;45.051589;41.99332
1617;45.023776;41.935585
1618;45.033878;41.939555
1619;45.040045;41.971108
1620;45.015169;41.930653
1621;45.016304;41.901103
1622;45.04549;41.96751
1623;45.02754;41.93707
1624;45.057583;41.927912
1625;45.041618;41.950074
1626;45.019835;41.930919
1627;45.001658;41.92014
1628;45.033699;42.029401
1629;45.075514;42.005232
1630;45.035857;42.02115
1631;45.008581;41.926758
1632;45.024932;41.938115
1633;45.03405;41.936918
1634;45.060065;41.931321
1635;55.16048;61.451883
1636;55.121851;61.515055
1637;56.784152;60.737222
1638;55.1519;61.391161
1639;56.815757;60.613111
1640;55.155551;61.298672
1641;55.162357;61.440987
1642;55.179388;61.348714
1643;56.784698;60.802587
1644;56.811101;60.512704
1645;55.037931;61.369511
1646;55.175807;61.326421
1647;55.165356;61.45999
1648;55.166182;61.294124
1649;56.834785;60.676425
1650;56.856477;60.58999
1651;56.882503;60.698487
1652;56.833507;60.556264
1653;55.172781;61.283749
1654;55.145646;61.382003
1655;55.153462;61.308671
1656;56.739623;60.609448
1657;55.175225;61.326292
1658;55.160768;61.404676
1659;55.171879;61.294567
1660;55.147187;61.397411
1661;56.836224;60.587894
1662;51.66822;39.186864
1663;55.123112;61.496864
1664;57.651851;39.962184
1665;57.630679;39.858447
1666;57.570274;39.872614
1667;57.624912;39.852256
1668;45.042198;41.989548
1669;51.721432;39.216983
1670;56.877569;60.512621
1671;55.175973;61.429909
1672;45.027246;38.969225
1673;45.064814;41.936778
1674;56.846087;60.658105
1675;45.047486;41.972915
1676;51.711915;39.169388
1677;45.059004;38.952906
1678;45.033388;42.017561
1679;45.003166;41.904511
1680;57.576789;39.843125
1681;45.014198;39.071574
1682;45.014805;41.90626
1683;55.164339;61.295739
1684;57.572894;39.874129
1685;45.025084;39.019578
1686;45.019072;38.969124
1687;56.833122;60.599148
1688;51.703068;39.200571
1689;56.797139;60.581279
1690;55.188585;61.485141
1691;45.055749;42.019125
1692;55.187814;61.290949
1693;45.062139;38.989036
1694;51.716312;39.226027
1695;56.792609;60.628905
1696;45.037919;38.946312
1697;45.044419;41.965612
1698;45.035431;41.945908
1699;45.013614;41.905126
1700;45.024983;41.936848
1701;45.003056;41.905106
1702;56.824877;60.622243
1703;45.025919;39.107171
1704;45.045408;41.967473
1705;57.699957;39.762506
1706;51.653085;39.149632
1707;51.721355;39.172118
1708;57.678233;39.783048
1709;45.04989;38.982838
1710;51.719671;39.268119
1711;44.985108;41.953837
1712;57.610371;39.832606
1713;55.175979;61.463591
1714;45.035647;41.928066
1715;51.715793;39.274252
1716;45.04035;39.086969
1717;45.073303;38.982042
1718;51.71281;39.145844
1719;45.018741;38.983634
1720;44.992003;41.920795
1721;51.719946;39.175804
1722;56.822587;60.635407
1723;45.063114;39.033993
1724;51.664843;39.210441
1725;51.665775;39.192245
1726;45.049713;39.029151
1727;51.688074;39.194303
1728;56.831695;60.62413
1729;44.984346;41.923356
1730;45.026958;39.087591
1731;55.166242;61.387961
1732;56.812826;60.60422
1733;45.036079;41.922777
1734;45.067372;41.945237
1735;51.714845;39.155136
1736;57.629826;39.849374
1737;51.641292;39.185603
1738;51.669585;39.246203
1739;56.903847;60.599248
1740;45.012028;39.036648
1741;56.824414;60.617148
1742;56.888981;60.618519
1743;55.185857;61.288937
1744;45.02657;41.955282
1745;57.633502;39.833829
1746;45.055086;41.949961
1747;45.033028;38.919904
1748;45.08226;39.002104
1749;45.03461;42.027382
1750;45.004713;39.020787
1751;45.062251;39.032961
1752;51.61049;39.220916
1753;56.762513;60.566247
1754;45.073908;41.940351
1755;44.995845;39.074217
1756;45.027422;38.904352
1757;56.85008;60.602504
1758;56.901076;60.617065
1759;51.755887;39.183696
1760;55.146127;61.402255
1761;55.177176;61.340073
1762;45.059441;38.984315
1763;45.068459;39.000814
1764;55.169663;61.462169
1765;51.722462;39.169891
1766;45.035696;41.945569
1767;55.144364;61.441982
1768;56.897665;60.577405
1769;56.789727;60.516386
1770;55.257082;61.393126
1771;55.136723;61.440059
1772;45.016204;39.11
1773;45.0357;41.927508
1774;56.804825;60.543749
1775;55.177753;61.403344
1776;51.664497;39.20645
1777;45.067614;39.011192
1778;45.009962;39.01369
1779;45.05467;39.003568
1780;56.834426;60.691093
1781;45.010321;41.923496
1782;45.004539;38.965212
1783;51.598867;39.251812
1784;44.998153;41.912626
1785;57.651816;39.958085
1786;45.074205;41.939512
1787;55.242821;61.404165
1788;51.680268;39.257886
1789;45.03633;41.926113
1790;45.053454;38.979358
1791;56.829946;60.637493
1792;56.816971;60.564929
1793;45.039893;38.949473
1794;55.189575;61.293427
1795;57.697227;39.793135
1796;55.166922;61.292172
1797;45.040151;38.923085
1798;51.71571;39.18742
1799;56.893034;60.638513
1800;55.035899;61.374885
1801;55.130682;61.439538
1802;56.862865;60.658119
1803;57.69498;39.781719
1804;45.074883;38.972989
1805;45.004766;39.020712
1806;55.164094;61.289743
1807;56.790297;60.51409
1808;55.17813;61.350825
1809;56.81175;60.580049
1810;45.029572;38.962956
1811;45.017188;41.929417
1812;57.577497;39.863942
1813;51.646682;39.1277
1814;57.651877;39.958163
1815;51.634503;39.234092
1816;56.899063;60.637284
1817;45.002521;41.903175
1818;55.189257;61.29398
1819;56.83964;60.62016
1820;56.783172;60.529105
1821;56.908814;60.612386
1822;55.169536;61.525428
1823;51.71634;39.269959
1824;44.997847;41.926036
1825;45.037801;38.942907
1826;55.205389;61.385461
1827;45.0508;41.915327
1828;55.247152;61.384492
1829;56.765145;60.816997
1830;51.680183;39.122286
1831;51.60698;39.237627
1832;45.058418;39.023008
1833;45.081112;41.940007
1834;55.166975;61.521162
1835;57.720315;39.828427
1836;45.004025;38.962865
1837;57.634245;39.83457
1838;51.642198;39.167011
1839;55.084781;61.334312
1840;55.14617;61.392374
1841;55.115179;61.350681
1842;45.058919;41.930244
1843;55.170399;61.53134
1844;45.035086;41.922208
1845;51.737355;39.349025
1846;55.214352;61.303546
1847;45.032017;39.128215
1848;55.177088;61.449564
1849;51.716894;39.18542
1850;55.248448;61.403076
1851;51.707566;39.173566
1852;56.8336;60.661569
1853;45.069512;39.039804
1854;51.620417;39.064642
1855;56.863435;60.630869
1856;45.013963;41.901341
1857;56.771133;60.631173
1858;45.066152;39.032546
1859;45.042505;41.986699
1860;51.677381;39.158413
1861;55.035825;61.371566
1862;45.069971;39.007773
1863;51.636189;39.171152
1864;55.208741;61.297005
1865;45.047586;38.977655
1866;45.090019;39.006845
1867;56.804324;60.513024
1868;56.750867;60.693889
1869;56.830256;60.687648
1870;55.121138;61.433388
1871;55.116482;61.349323
1872;45.037376;39.021423
1873;56.83794;60.6716
1874;45.04776;39.027373
1875;44.996566;39.073594
1876;57.679329;39.780207
1877;56.853892;60.634549
1878;57.588031;39.859563
1879;56.850928;60.598279
1880;45.047486;41.972915
1881;55.250516;61.393541
1882;57.625499;39.838095
1883;45.035755;41.933933
1884;45.097401;38.915418
1885;55.10535;61.360473
1886;55.259045;61.403645
1887;45.071884;42.014744
1888;56.821349;60.575711
1889;55.170308;61.462643
1890;45.020216;38.981026
1891;44.998811;41.915884
1892;45.069719;39.025211
1893;56.815126;60.603375
1894;56.79819;60.633653
1895;56.841248;60.582994
1896;45.072005;39.000172
1897;56.906475;60.614796
1898;57.70252;39.766437
1899;45.018214;41.923598
1900;55.188376;61.329511
1901;45.006465;39.023148
1902;57.683479;39.784981
1903;45.041061;38.986238
1904;55.083438;61.337433
1905;57.562335;39.920933
1906;56.862951;60.558754
1907;45.08005;39.013845
1908;45.065004;39.007613
1909;55.166924;61.290276
1910;55.183518;61.331861
1911;51.727105;39.194825
1912;45.01551;39.023438
1913;45.02657;41.955282
1914;55.189747;61.27517
1915;55.196612;61.315835
1916;51.647536;39.24278
1917;55.237506;61.380752
1918;55.156484;61.383276
1919;55.208735;61.295911
1920;55.145887;61.376937
1921;51.660784;39.190406
1922;45.028339;38.972383
1923;51.690565;39.257264
1924;56.842305;60.689708
1925;56.792688;60.510271
1926;51.634892;39.233664
1927;55.135973;61.431625
1928;45.088832;39.036262
1929;55.121822;61.430414
1930;56.827084;60.591322
1931;45.032152;41.967553
1932;55.189257;61.292767
1933;45.019636;38.98881
1934;57.637782;39.825803
1935;45.022883;39.110961
1936;51.5946;39.242248
1937;51.651102;39.24104
1938;44.985256;41.922514
1939;55.177187;61.438593
1940;45.055694;38.91195
1941;55.20828;61.305378
1942;45.047292;41.972623
1943;45.014434;41.901619
1944;45.006276;39.022654
1945;45.090705;39.006716
1946;57.628173;39.85865
1947;51.638977;39.26704
1948;56.872632;60.521445
1949;45.035242;41.945994
1950;45.005074;41.921285
1951;56.821482;60.575551
1952;56.789278;60.777646
1953;56.829893;60.559845
1954;56.833048;60.60062
1955;55.132921;61.432693
1956;45.023472;39.040918
1957;45.071811;38.992948
1958;45.027055;39.018531
1959;45.060291;39.032072
1960;45.120598;39.003939
1961;45.088535;39.032864
1962;45.054751;38.935054
1963;45.052405;39.030447
1964;45.066606;38.98385
1965;56.902739;60.588658
1966;44.999312;41.911254
1967;55.161544;61.441089
1968;55.230502;61.367428
1969;55.197731;61.415084
1970;55.103556;61.379988
1971;55.105536;61.385287
1972;55.10405;61.381295
1973;55.191009;61.455883
1974;56.861637;60.646626
1975;56.898211;60.608335
1976;56.903249;60.633607
1977;56.794989;60.578133
1978;56.906145;60.610979
1979;56.846274;60.627457
1980;56.900631;60.616062
1981;56.894312;60.610109
1982;56.902051;60.622637
1983;56.85389;60.606263
1984;56.804058;60.561674
1985;56.894905;60.605007
1986;56.884393;60.569554
1987;56.857406;60.650986
1988;51.621013;39.2515
1989;51.687319;39.108058
1990;51.708349;39.182212
1991;51.644077;39.145704
1992;51.63562;39.29381
1993;51.674272;39.133222
1994;51.661137;39.277058
1995;51.67146;39.153464
1996;51.620876;39.062916
1997;51.645762;39.124139
1998;51.670649;39.256152
1999;51.699223;39.229691
2000;51.601058;39.242751
2001;51.710082;39.200595
2002;55.10338;61.380115
2003;55.15806;61.375992
2004;55.17826;61.299331
2005;55.191572;61.379904
2006;55.121163;61.513262
2007;55.177797;61.449774
2008;55.264093;61.402513
2009;55.154956;61.407987
2010;55.038139;61.374089
2011;55.250975;61.402251
2012;55.264577;61.400429
2013;55.234964;61.300192
2014;55.11;61.387235
2015;55.133452;61.445818
2016;55.192356;61.391581
2017;55.169887;61.421067
2018;55.252096;61.391854
2019;55.177707;61.487784
2020;55.140476;61.435471
2021;55.232166;61.368264
2022;55.145178;61.42641
2023;55.120776;61.470465
2024;55.175906;61.430034
2025;55.17005;61.531586
2026;55.114059;61.348034
2027;55.247512;61.374529
2028;56.857455;60.63028
2029;55.258204;61.385801
2030;55.184978;61.299748
2031;55.230649;61.366539
2032;55.184575;61.432637
2033;55.178028;61.297958
2034;55.183713;61.38846
2035;55.195002;61.343138
2036;55.140185;61.413046
2037;55.163617;61.418402
2038;55.187173;61.287203
2039;55.102957;61.489017
2040;55.116042;61.468948
2041;55.258665;61.392617
2042;55.180167;61.399759
2043;56.838981;60.618378
2044;55.122063;61.515139
2045;55.166603;61.457443
2046;55.14255;61.37641
2047;55.259368;61.402702
2048;55.195022;61.332059
2049;55.185252;61.400294
2050;55.194015;61.307864
2051;55.103572;61.379988
2052;55.2534;61.380188
2053;55.103002;61.381888
2054;55.192436;61.391469
2055;55.170603;61.461393
2056;55.167138;61.521879
2057;56.788277;60.517851
2058;55.198958;61.318064
2059;55.188381;61.332072
2060;55.183691;61.453699
2061;55.177997;61.461987
2062;55.172887;61.482315
2063;55.129689;61.434416
2064;55.230883;61.368452
2065;56.869008;60.675745
2066;55.159422;61.380534
2067;56.83235;60.635825
2068;51.696189;39.182938
2069;56.824578;60.625472
2070;56.810602;60.605108
2071;55.16725;61.46997
2072;56.81634;60.599417
2073;56.814168;60.592669
2074;56.814127;60.592458
2075;45.086733;41.941634
2076;45.036797;39.068594
2077;45.050574;41.901742
2078;45.063976;42.003329
2079;57.547639;39.963412
2080;57.568709;39.858011
2081;55.163183;61.435118
2082;55.090403;61.398811
2083;57.579746;39.847648
2084;56.849896;60.603182
2085;56.798087;60.616683
2086;56.793294;60.574232
2087;56.818928;60.566804
2088;56.897074;60.596769
2089;51.645151;39.184955
2090;51.611885;39.232101
2091;51.733853;39.178611
2092;55.120658;61.470815
2093;55.154995;61.40836
2094;55.157621;61.384182
2095;55.142309;61.400252
2096;55.134724;61.439518
2097;55.25096;61.40251
2098;55.166603;61.457443
2099;55.185122;61.29956
2100;55.170666;61.461138
2101;55.114418;61.345304
2102;55.183777;61.388536
2103;55.245861;61.376916
2104;55.130459;61.4654
2105;56.895495;60.639306
2106;56.798335;60.633293
2107;45.110335;39.01258
2108;45.02322;38.992158
2109;45.034036;39.014576
2110;45.008426;39.068091
2111;45.024319;38.989567
2112;45.030086;38.988306
2113;45.007323;41.912826
2114;45.047314;41.972312
2115;45.060859;41.933355
2116;45.018438;41.92618
2117;45.064202;41.926618
2118;45.055935;41.907732
2119;45.053885;42.024737
2120;45.046427;41.973184
2121;45.012232;41.918351
2122;45.015966;41.903159
2123;45.037268;41.90548
2124;45.033259;42.027443
2125;45.059259;39.025251
2126;45.050853;41.987715
2127;45.068444;41.942368
2128;45.008453;41.912631
2129;45.017155;41.895725
2130;45.021852;41.953909
2131;45.041331;41.955305
2132;45.033365;41.957314
2133;44.998689;41.922703
2134;55.17034;61.420963
2135;55.194653;61.317546
2136;55.242542;61.378599
2137;55.188289;61.332411
2138;55.250545;61.40291
2139;55.178112;61.341384
2140;55.116372;61.425049
2141;55.24419;61.387166
2142;55.127864;61.493928
2143;55.138584;61.443146
2144;55.194015;61.321659
2145;55.184053;61.33239
2146;55.103295;61.380263
2147;55.193686;61.302499
2148;55.239948;61.308817
2149;55.178427;61.353391
2150;55.166747;61.456866
2151;55.194598;61.354096
2152;55.195002;61.343138
2153;55.193831;61.36212
2154;55.194738;61.331932
2155;55.192634;61.481477
2156;55.190151;61.294196
2157;55.13252;61.432958
2158;55.134724;61.439518
2159;55.138602;61.440116
2160;55.194868;61.345304
2161;55.140185;61.413046
2162;55.169951;61.533005
2163;55.127704;61.492263
2164;55.143266;61.446735
2165;55.184355;61.485138
2166;55.166937;61.521191
2167;55.174677;61.398554
2168;55.144258;61.442575
2169;55.12108;61.470688
2170;55.241885;61.378182
2171;55.189129;61.275912
2172;55.185825;61.433932
2173;55.139111;61.423171
2174;55.103624;61.380932
2175;55.163864;61.418996
2176;55.178408;61.346708
2177;55.161544;61.441089
2178;55.183886;61.398198
2179;55.128787;61.477411
2180;55.258111;61.37917
2181;55.155302;61.408256
2182;55.118122;61.434197
2183;55.250879;61.385167
2184;55.139219;61.440472
2185;55.122082;61.505612
2186;55.178477;61.459984
2187;45.059911;38.947205
2188;45.137036;38.99813
2189;45.018844;39.028368
2190;45.054945;38.952199
2191;45.000428;39.075215
2192;45.042655;39.109863
2193;45.026744;38.975241
2194;45.064354;39.013653
2195;45.005418;39.071765
2196;45.068022;38.965315
2197;45.040114;38.97958
2198;44.999964;41.91559
2199;45.010884;41.914184
2200;45.037454;41.949094
2201;45.0353;41.9306
2202;44.991318;41.944776
2203;45.056827;41.930881
2204;45.016802;41.898033
2205;45.004926;41.922591
2206;45.015325;41.907335
2207;56.894068;60.621046
2208;56.818345;60.607747
2209;57.595649;39.868853
2210;56.815403;60.535709
2211;57.62576;39.872434
2212;51.669101;39.191328
2213;57.681022;39.794227
2214;57.629647;39.848919
2215;55.140429;61.413893
2216;55.114418;61.345304
2217;55.138481;61.440055
2218;55.242233;61.378785
2219;55.194913;61.353202
2220;55.177461;61.306282
2221;55.140091;61.423515
2222;55.182656;61.293524
2223;55.183471;61.455794
2224;55.147299;61.378468
2225;55.137645;61.376057
2226;55.144256;61.441639
2227;55.264577;61.400351
2228;55.117907;61.465896
